u,v,weight
author_17426,author_196316,1.0
author_17427,author_20343,0.5833333333333333
author_17427,author_22990,4.0
author_17441,author_17442,5.833333333333334
author_17441,author_18774,5.5
author_17441,author_19650,1.0
author_17441,author_32900,0.125
author_17441,author_100063,0.8333333333333333
author_17441,author_100064,0.3333333333333333
author_17441,author_102233,0.125
author_17442,author_100063,0.3333333333333333
author_17442,author_100064,0.3333333333333333
author_17446,author_20688,1.0
author_17449,author_86714,0.25
author_17449,author_86715,0.25
author_17460,author_29253,0.5
author_17460,author_77654,1.0
author_17469,author_17470,1.3333333333333333
author_17469,author_38114,0.8333333333333333
author_17469,author_64889,0.3333333333333333
author_17470,author_38114,6.0
author_17470,author_43510,1.0
author_17470,author_46755,0.1
author_17470,author_58275,0.25
author_17470,author_64889,1.3333333333333333
author_17470,author_152880,0.1
author_17470,author_156667,1.1
author_17475,author_30294,1.3333333333333333
author_17475,author_30296,0.6666666666666666
author_17475,author_36892,0.3333333333333333
author_17475,author_43587,0.8333333333333333
author_17475,author_59456,1.0
author_17478,author_17599,1.1666666666666665
author_17478,author_20366,0.25
author_17478,author_24618,0.3333333333333333
author_17478,author_27865,0.3333333333333333
author_17478,author_31098,0.25
author_17478,author_31985,0.6666666666666666
author_17478,author_47096,0.8333333333333333
author_17478,author_47601,0.25
author_17478,author_48938,0.8333333333333333
author_17478,author_62255,0.5
author_17478,author_88864,0.6666666666666666
author_17478,author_90737,0.25
author_17478,author_96450,0.8333333333333333
author_17478,author_103831,0.3333333333333333
author_17478,author_111173,0.8333333333333333
author_17478,author_116699,1.0
author_17478,author_119620,0.6666666666666666
author_17478,author_122712,0.3333333333333333
author_17481,author_17482,1.0
author_17481,author_30425,0.3333333333333333
author_17481,author_30426,0.6666666666666666
author_17481,author_74718,1.0
author_17481,author_78767,0.5
author_17481,author_103839,1.3333333333333333
author_17481,author_126679,0.5
author_17481,author_142220,0.3333333333333333
author_17481,author_167802,0.3333333333333333
author_17482,author_39035,0.3333333333333333
author_17482,author_44265,0.5
author_17482,author_47032,2.5
author_17482,author_56230,0.5
author_17482,author_114525,0.3333333333333333
author_17482,author_122711,0.3333333333333333
author_17483,author_17484,1.9999999999999998
author_17483,author_17487,1.0
author_17483,author_17628,0.5833333333333333
author_17483,author_18424,0.6666666666666666
author_17483,author_27207,0.5
author_17483,author_79672,2.5
author_17484,author_17487,1.0
author_17484,author_17587,0.3333333333333333
author_17484,author_18424,1.6666666666666665
author_17484,author_25381,0.5
author_17484,author_25383,0.5
author_17484,author_27207,2.5
author_17484,author_30747,0.5
author_17484,author_79672,0.3333333333333333
author_17487,author_18424,0.6666666666666666
author_17512,author_17514,0.5
author_17512,author_21027,0.3333333333333333
author_17512,author_51799,0.3333333333333333
author_17512,author_71189,0.3333333333333333
author_17514,author_101061,0.5
author_17515,author_17516,1.0
author_17515,author_66201,0.3333333333333333
author_17515,author_95329,0.3333333333333333
author_17530,author_17531,0.3333333333333333
author_17530,author_43227,0.3333333333333333
author_17530,author_68334,0.8333333333333333
author_17531,author_120736,0.5
author_17532,author_17533,1.3333333333333333
author_17532,author_75006,1.0
author_17567,author_40013,0.25
author_17574,author_21359,0.6666666666666666
author_17574,author_35593,1.5
author_17574,author_47713,0.5
author_17574,author_58614,0.5
author_17574,author_76718,0.8333333333333333
author_17574,author_102950,1.4999999999999998
author_17574,author_107094,0.3333333333333333
author_17574,author_107096,0.8333333333333333
author_17574,author_111533,0.5
author_17574,author_131841,0.3333333333333333
author_17574,author_138353,1.5
author_17574,author_185047,0.3333333333333333
author_17574,author_208499,0.3333333333333333
author_17586,author_30511,0.6666666666666666
author_17586,author_49302,0.25
author_17586,author_49304,0.25
author_17586,author_51732,0.5
author_17586,author_68864,0.3333333333333333
author_17586,author_73057,0.5833333333333333
author_17586,author_103801,0.25
author_17586,author_109393,0.25
author_17586,author_109394,0.25
author_17587,author_79672,0.3333333333333333
author_17587,author_84674,1.0
author_17589,author_21781,0.5
author_17589,author_21783,1.0
author_17589,author_41135,0.5
author_17589,author_81532,0.5
author_17599,author_20464,0.25
author_17599,author_20465,0.25
author_17599,author_20467,0.25
author_17599,author_24618,0.6666666666666666
author_17599,author_43801,1.0
author_17604,author_27503,2.75
author_17604,author_33342,0.3333333333333333
author_17604,author_55150,1.75
author_17604,author_77067,0.5
author_17604,author_84615,0.8333333333333333
author_17604,author_137748,0.5
author_17613,author_17614,0.8333333333333333
author_17620,author_17621,0.5
author_17620,author_17622,0.5
author_17621,author_17622,1.3333333333333333
author_17621,author_26669,0.5
author_17621,author_86230,0.5
author_17621,author_111189,0.3333333333333333
author_17622,author_26669,1.0
author_17622,author_41995,0.2
author_17622,author_64134,0.5
author_17622,author_75788,0.4
author_17622,author_75794,0.2
author_17622,author_80221,0.2
author_17622,author_111189,0.3333333333333333
author_17622,author_119657,1.3333333333333333
author_17622,author_119659,0.3333333333333333
author_17622,author_128883,1.3333333333333333
author_17622,author_142840,0.9833333333333334
author_17622,author_143354,0.3333333333333333
author_17622,author_160110,0.2
author_17622,author_179513,0.5833333333333333
author_17639,author_21755,0.5
author_17646,author_17647,0.6000000000000001
author_17646,author_17648,0.4
author_17646,author_17649,0.4
author_17646,author_17650,0.6000000000000001
author_17647,author_17648,0.4
author_17647,author_17649,0.4
author_17647,author_17650,0.6000000000000001
author_17648,author_17649,0.4
author_17648,author_17650,0.4
author_17649,author_17650,0.4
author_17689,author_23759,0.25
author_17689,author_33043,0.5833333333333333
author_17689,author_33044,0.25
author_17689,author_36419,0.3333333333333333
author_17698,author_23029,10.366666666666667
author_17698,author_39162,2.0
author_17698,author_41902,0.5
author_17698,author_43861,0.2
author_17698,author_45765,2.5
author_17698,author_89514,0.2
author_17698,author_101180,0.16666666666666666
author_17698,author_112671,0.2
author_17698,author_119437,0.2
author_17698,author_142875,0.8333333333333333
author_17698,author_147701,0.16666666666666666
author_17698,author_178833,1.0
author_17731,author_17732,0.5
author_17732,author_33318,2.0
author_17743,author_22800,4.166666666666667
author_17743,author_24780,0.3333333333333333
author_17743,author_32191,1.0
author_17743,author_40556,1.0
author_17743,author_43073,0.5
author_17743,author_56026,1.0
author_17743,author_92062,1.8333333333333333
author_17743,author_114405,1.9166666666666665
author_17743,author_127961,1.0
author_17743,author_200445,1.1666666666666665
author_17743,author_211473,1.1666666666666665
author_17748,author_18122,1.0
author_17748,author_31227,0.5
author_17748,author_51084,0.5
author_17748,author_56318,0.3333333333333333
author_17748,author_58342,2.3333333333333335
author_17748,author_61900,0.2
author_17748,author_61902,0.2
author_17748,author_62965,0.3333333333333333
author_17748,author_88811,0.8333333333333333
author_17748,author_143289,1.0
author_17752,author_22800,2.0
author_17752,author_28410,0.5
author_17752,author_28418,3.0
author_17752,author_43073,1.0
author_17752,author_51084,1.0
author_17752,author_58341,0.25
author_17752,author_58342,0.25
author_17752,author_61903,3.0
author_17760,author_17762,2.1666666666666665
author_17760,author_20719,1.0
author_17760,author_20721,1.0
author_17760,author_21359,1.0
author_17760,author_22683,0.5
author_17760,author_29120,0.5
author_17760,author_41183,0.5
author_17760,author_44907,0.3333333333333333
author_17760,author_85499,0.5
author_17762,author_20501,0.3333333333333333
author_17762,author_20503,0.3333333333333333
author_17762,author_20506,0.5
author_17762,author_37315,0.25
author_17762,author_44907,2.083333333333333
author_17762,author_78771,0.25
author_17762,author_95054,0.25
author_17762,author_95056,0.25
author_17762,author_120741,0.5
author_17766,author_38535,1.0
author_17768,author_54713,0.25
author_17768,author_57911,0.5833333333333333
author_17768,author_118097,0.9166666666666665
author_17768,author_127666,0.5833333333333333
author_17777,author_27565,1.0
author_17777,author_40314,0.5
author_17777,author_68945,0.5
author_17777,author_69084,2.533333333333333
author_17777,author_69086,0.8333333333333333
author_17777,author_200633,0.25
author_17779,author_17780,0.5
author_17779,author_31990,0.3333333333333333
author_17779,author_38643,1.0
author_17779,author_69187,0.5
author_17779,author_77181,0.3333333333333333
author_17779,author_119620,0.25
author_17779,author_122725,1.0
author_17780,author_50192,0.25
author_17780,author_133861,0.5
author_17783,author_21359,0.3333333333333333
author_17783,author_58145,0.3333333333333333
author_17790,author_17818,0.9166666666666665
author_17790,author_62275,0.25
author_17818,author_62275,0.3333333333333333
author_17818,author_78894,0.08333333333333333
author_17818,author_81580,0.08333333333333333
author_17834,author_31677,0.5
author_17834,author_49019,0.5
author_17847,author_20171,1.75
author_17847,author_27961,0.5333333333333333
author_17847,author_27962,0.6666666666666666
author_17847,author_27963,1.0833333333333333
author_17847,author_31676,1.1666666666666665
author_17847,author_31677,3.1999999999999997
author_17847,author_40153,3.4166666666666665
author_17847,author_45564,1.0
author_17847,author_45566,1.4999999999999998
author_17847,author_49019,0.25
author_17847,author_53338,0.3333333333333333
author_17847,author_62682,0.6166666666666667
author_17847,author_62685,0.95
author_17847,author_63672,1.1666666666666665
author_17847,author_63674,0.8333333333333333
author_17847,author_63676,0.25
author_17847,author_66857,0.41666666666666663
author_17847,author_70919,1.0
author_17847,author_79754,1.0
author_17847,author_79770,1.1166666666666667
author_17847,author_83580,0.25
author_17847,author_84017,1.2833333333333332
author_17847,author_90220,0.16666666666666666
author_17847,author_90222,0.16666666666666666
author_17847,author_90223,0.16666666666666666
author_17847,author_96728,0.16666666666666666
author_17847,author_97215,0.16666666666666666
author_17847,author_97218,0.16666666666666666
author_17847,author_98273,1.2
author_17847,author_99031,0.45
author_17847,author_124371,0.25
author_17851,author_17852,0.3333333333333333
author_17851,author_20171,0.25
author_17851,author_48558,0.25
author_17851,author_68986,0.75
author_17852,author_20276,1.5
author_17852,author_37701,1.5
author_17888,author_67462,1.0
author_17888,author_143009,1.0
author_17899,author_22161,0.3333333333333333
author_17899,author_29509,1.3333333333333333
author_17899,author_29511,1.3333333333333333
author_17899,author_29517,0.8333333333333333
author_17904,author_31771,0.5
author_17904,author_39209,3.5
author_17938,author_31706,1.0
author_17938,author_35315,0.2
author_17938,author_43905,0.2
author_17938,author_43906,0.2
author_17938,author_43907,0.2
author_17938,author_43909,0.2
author_17938,author_45922,1.0
author_17940,author_17942,1.3333333333333333
author_17940,author_20628,0.14285714285714285
author_17940,author_20629,0.14285714285714285
author_17940,author_36119,0.14285714285714285
author_17940,author_47927,1.3333333333333333
author_17940,author_67149,0.3333333333333333
author_17942,author_20628,0.25
author_17942,author_43634,0.25
author_17961,author_17963,0.3333333333333333
author_17961,author_17967,0.3333333333333333
author_17963,author_17967,0.3333333333333333
author_17967,author_24310,0.3333333333333333
author_17967,author_72168,0.3333333333333333
author_17967,author_72169,0.6666666666666666
author_17967,author_122984,0.08333333333333333
author_17967,author_159372,0.08333333333333333
author_17967,author_174089,0.08333333333333333
author_17967,author_199556,0.08333333333333333
